"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"4055","29","1","972","1","1.11","253","1.76709384701106","3.98228976951579","7.0370925814837","2.6334456463912","2.92611409038166"
"4056","29","0","1093","1","2","285","3.27756579591038","5.74447250425192","18.8540813110621","3.1421268886085","6.28448383472725"
"4057","29","0","835","0","1.11","42","1.79191144781908","1.69392435454106","3.03558002966696","1.87121338912134","1.6840913631218"
"4058","29","0","922","0","1.2","233","1.41806257201099","1.78563732884092","2.53239002582521","1.82655030628514","1.52222304667211"
"4059","29","1","1166","1","1.5","28","1.7466512479522","4.24832175244376","7.41736416512981","2.28640104293979","3.42961225139408"
"4060","29","1","929","1","1.2","13","2.62595778870838","2.37365318154096","6.22069954585292","2.40822033898305","2.88985999838148"
"4061","29","0","1010","1","1.25","275","1.89917573189323","3.26851724611791","6.21197774884602","2.29382524271845","2.86737058975019"
"4062","29","0","1507","0","1.2","229","1.37215233716958","1.83503448275862","2.51791530944625","1.76983510316844","1.47483282953192"
"4063","29","1","1082","1","1.11","258","1.80531565164094","3.00902802646211","5.43718888492155","2.3130803062388","2.57007057467953"
"4064","29","1","807","1","1.11","257","1.65330069674815","3.41214131440913","5.65752970891474","2.36455170209366","2.63473837209302"
"4065","29","1","871","0","1.5","63","1.203550473898","2.14693796582311","2.58029052593111","1.9999142881632","1.33336701697656"
"4066","29","1","949","1","1.14","260","1.98351928826661","3.2968099507062","6.53492270441423","2.50450599421248","2.86217354253346"
"4067","29","0","792","0","1.11","220","1.75708054309762","1.67860517237591","2.94716380031858","1.85232498722534","1.67310887625711"
"4068","29","1","945","1","1.25","22","1.75894851568486","4.08707289760468","7.20917209466828","2.52689089977804","3.15867624223602"
"4069","29","0","764","1","1.2","265","2.21381972062771","3.90351629502573","8.63184915523196","2.83336363636364","3.40008102320736"
"4070","29","0","486","1","1.5","27","2.12654275293073","3.21721252962508","6.83512682551883","2.25334066970602","3.37994495565873"
"4071","29","0","732","1","1.14","259","2.4428766979046","2.3095412887489","5.63762405865044","2.30590146182999","2.63528129011835"
"4072","29","1","910","0","2","248","1.48828408920475","1.0274187703829","1.52680230397622","1.75962402942378","1.13663245781875"
"4073","29","1","805","0","2","252","1.5028231606518","1.08376579894534","1.3854747445437","1.73036162122806","1.15584952459694"
"4074","29","0","978","1","1.5","25","1.92296486218752","3.99049450350107","7.65221987315011","2.36610827870842","3.54903403863845"
"4075","29","1","2252","0","1.11","37","1.96139301236101","1.38867158341047","2.72331999157363","1.77773913043478","1.59998339261248"
"4076","29","1","852","0","1.11","39","1.47353864638473","2.1956629913836","3.24110906608086","1.9552212231817","1.75970529895154"
"4077","29","1","737","0","2","71","1.35449142350043","1.15918059424327","1.56652549551076","1.78003120124805","1.12359175498623"
"4078","29","1","796","0","1.2","52","1.56916295338029","1.35182534618635","2.12488639180369","1.58450447826404","1.32040485204358"
"4079","29","0","1649","0","1.14","43","1.32351372357773","1.93921106396354","2.56658363671201","1.74930612244898","1.53062119366626"
"4080","29","1","663","0","2","69","1.29780016447368","1.05671308599979","1.23347875262563","1.57450460290217","1.27027802073326"
"4081","29","1","599","0","2","250","1.25108047859515","1.20133770491803","1.49998508397721","1.7364406069243","1.15173534125085"
"4082","29","0","759","1","1.14","263","1.72401493353625","3.52473300862416","6.08968228668579","2.44764832973242","2.78511492156147"
"4083","29","1","578","1","2","31","2.45323058862484","4.44630579694971","10.9297195083517","2.44352688172043","4.88705205873293"
"4084","29","1","708","0","1.14","46","1.43853176951009","1.86676646706587","2.67729273224694","1.73446464646465","1.51764327626397"
"4085","29","1","771","1","1.2","269","1.94820077928031","3.5255087935691","6.88050041972434","2.49073996480349","2.98879701253668"
"4086","29","0","845","1","1.14","8","2.13110225344331","2.52151107076209","5.35695329087049","2.24259158435094","2.56298409629464"
"4087","29","0","1244","0","1.14","44","1.32150273739853","1.80338587590548","2.39137115483113","1.64329411764706","1.4379037375303"
"4088","29","1","1972","0","1.5","62","2.18067277793482","1.05917758332912","2.06098736862405","1.7670619649729","1.17802146523565"
"4089","29","0","951","1","1.25","19","2.61220077915644","3.64607950336849","9.52184273232724","2.90675093890263","3.6335803669056"
"4090","29","0","842","0","1.11","219","1.78168724536201","1.48324198384355","2.64663192709449","1.76141732283465","1.58534547581252"
"4091","30","1","617","0","1.2","232","1.57755950393238","1.49542689322425","2.36257790231412","1.72563919892345","1.43797766019988"
"4092","30","0","328","0","1.25","237","1.52802623732856","1.06703608032664","1.62395838724704","1.45331325301205","1.16270373921381"
"4093","30","1","373","0","1.2","230","1.40932260316373","1.85638426261163","2.60582578286441","1.80544840887175","1.50443358153811"
"4094","30","1","316","0","1.2","49","2.07128501702145","1.46241175009756","3.02466530849825","1.93240977675814","1.6102841361232"
"4095","30","1","331","0","1.14","44","1.32150273739853","1.80338587590548","2.39137115483113","1.64329411764706","1.4379037375303"
"4096","30","1","384","0","1.25","58","1.75283806834892","1.37523801806912","2.40539510056239","1.79972482586637","1.43985609260128"
"4097","30","0","458","1","1.19","270","1.93653756416239","3.4085083419526","6.59470660755974","2.46781297645265","2.9453818055314"
"4098","30","0","290","0","1.14","226","2.02702702702703","1.23003170333365","2.49622320838448","1.6969696969697","1.48484848484848"
"4099","30","0","396","1","1.14","7","1.98852992881639","3.28851133955897","6.52682761350144","2.47055916989212","2.82359990263449"
"4100","30","0","379","1","1.5","25","1.92296486218752","3.99049450350107","7.65221987315011","2.36610827870842","3.54903403863845"
"4101","30","1","430","0","2","71","1.35449142350043","1.15918059424327","1.56652549551076","1.78003120124805","1.12359175498623"
"4102","30","0","519","1","1.19","18","1.88997176427726","3.14687699850778","5.9421872724625","2.30725987793126","2.75377257359611"
"4103","30","0","247","1","1.25","21","1.59301130524152","3.89243284368233","6.17608360587948","2.3004016064257","2.8755145348094"
"4104","30","0","247","0","1.11","39","1.47353864638473","2.1956629913836","3.24110906608086","1.9552212231817","1.75970529895154"
"4105","30","0","429","1","1.5","27","2.12654275293073","3.21721252962508","6.83512682551883","2.25334066970602","3.37994495565873"
"4106","30","0","342","1","1.11","3","1.56590488496622","3.42219244298739","5.34510769875793","2.27993426201283","2.53349326443993"
"4107","30","0","626","0","1.25","236","1.20714913565778","1.74885048358966","2.10212576185521","1.65650406504065","1.32525911261209"
"4108","30","1","382","1","1.25","23","1.93742372966649","3.31532428141513","6.42320534223706","2.39459416361027","2.99338000465303"
"4109","30","1","265","1","2","286","2.90024259890922","4.44047353138262","12.8751867445335","2.58926342072409","5.17831437665998"
"4110","30","0","398","0","1.11","222","1.71234805727354","1.48632863425403","2.54528364697358","1.69185185185185","1.52266177626408"
"4111","30","0","416","1","1.25","271","1.50687616578673","6.15659304324825","9.27755302578898","2.86315789473684","3.57904729993857"
"4112","30","0","413","1","1.5","29","1.88121472722386","3.51339435673497","6.62170875873186","2.16726110863427","3.25091159948753"
"4113","30","0","415","1","1.25","22","1.75894851568486","4.08707289760468","7.20917209466828","2.52689089977804","3.15867624223602"
"4114","30","0","392","1","1.2","265","2.21381972062771","3.90351629502573","8.63184915523196","2.83336363636364","3.40008102320736"
"4115","30","1","455","0","1.5","66","1.79439900008663","1.37047672706785","2.46080834889004","1.95101189959177","1.30065220473557"
"4116","30","1","301","0","1.5","62","2.18067277793482","1.05917758332912","2.06098736862405","1.7670619649729","1.17802146523565"
"4117","30","1","249","0","1.5","244","1.65531291780735","1.31098751553163","2.16880964339528","1.82306650871552","1.21539340515834"
"4118","30","1","312","0","1.11","37","1.96139301236101","1.38867158341047","2.72331999157363","1.77773913043478","1.59998339261248"
"4119","30","0","454","1","1.25","20","2.06629114891449","2.99124501094374","6.16208090379009","2.28956494325347","2.86213817543199"
"4120","30","0","349","1","1.11","5","1.67833973469322","3.25405953332424","5.47124701145086","2.30826525708794","2.57207371257921"
"4121","30","0","307","1","1.14","10","1.71765090790119","3.71563068364181","6.37716035878364","2.46906990987838","2.82194369839849"
"4122","30","1","390","0","2","249","1.00659927965609","1.18991171204544","1.19772613155441","1.56389049706393","1.27884306373862"
"4123","30","1","56","0","2","250","1.25108047859515","1.20133770491803","1.49998508397721","1.7364406069243","1.15173534125085"
"4124","30","0","356","1","2","33","3.35662249185708","2.19010481142197","7.34892787524366","1.95943623238226","3.91883019994032"
"4125","30","0","967","1","1.11","258","1.80531565164094","3.00902802646211","5.43718888492155","2.3130803062388","2.57007057467953"
"4126","30","1","169","0","1.19","234","1.90227222332443","1.26778222265587","2.41251043801716","1.71839799749687","1.43970390309556"
"4127","30","0","75","1","2","288","2.07439995544913","4.03223869123406","8.38662207357859","2.07446883602739","4.14899327183533"
"4128","30","0","224","1","1.11","4","1.76872478411153","3.47027611786524","6.14489042401143","2.42135447415029","2.68072866730585"
"4129","30","0","224","1","1.2","267","2.03369371260628","2.68037248174994","5.46383727620401","2.25131782945736","2.70156564223409"
"4130","30","1","1378","0","1.11","220","1.75708054309762","1.67860517237591","2.94716380031858","1.85232498722534","1.67310887625711"
"4131","30","0","440","1","2","284","2.80197150766322","3.55599159074982","9.98675183345162","2.30732233186831","4.61453658991041"
"4132","30","1","527","0","1.11","219","1.78168724536201","1.48324198384355","2.64663192709449","1.76141732283465","1.58534547581252"
"4133","30","0","427","1","1.2","269","1.94820077928031","3.5255087935691","6.88050041972434","2.49073996480349","2.98879701253668"
"4134","30","1","394","0","1.14","223","1.64394159172227","2.14336809608072","3.53013990742185","2.02383333333333","1.77075216764204"
"4135","30","1","529","0","1.25","56","1.46407193387059","1.82483207388749","2.66249660048953","1.88905829596413","1.51117645379543"
"4136","30","0","453","0","1.11","42","1.79191144781908","1.69392435454106","3.03558002966696","1.87121338912134","1.6840913631218"
"4137","30","1","413","1","1.5","277","1.54163050096514","3.77649388165796","5.79808258346649","1.99664006719866","2.99497071555895"
"4138","30","1","501","0","1.14","225","1.19057158884068","2.70703994377416","3.21489154849308","1.92482993197279","1.69386009549278"
"4139","30","0","395","1","1.2","14","2.10147580914779","3.37584881256063","7.09546416518904","2.48116625937474","2.9774678111588"
"4140","30","1","437","0","1.5","242","1.15135160503097","2.29284550997993","2.63988624244579","2.02028960374577","1.34680772769089"
"4141","30","1","1724","0","2","72","1.37241671146082","1.08245173506771","1.48900710889318","1.74824696425517","1.14401868350489"
"4142","30","1","1345","0","1.14","46","1.43853176951009","1.86676646706587","2.67729273224694","1.73446464646465","1.51764327626397"
"4143","30","0","2372","1","1.11","6","1.97483236888032","3.06860456634328","6.04836683417085","2.42409599742289","2.69351278216905"
"4144","30","0","1633","0","2","68","1.1235833666447","1.32359110291575","1.49386159324651","1.78223446376313","1.12217399168023"
"4145","30","0","409","0","1.14","224","1.57916474332499","1.31776302754111","2.08177387327757","1.54619607843137","1.35291731247334"
"4146","30","0","770","0","1.2","229","1.37215233716958","1.83503448275862","2.51791530944625","1.76983510316844","1.47483282953192"
"4147","30","1","716","0","2","252","1.5028231606518","1.08376579894534","1.3854747445437","1.73036162122806","1.15584952459694"
"4148","30","0","649","1","1.2","15","2.16580765434806","3.17320366735991","6.88897811684401","2.5210970464135","3.02527667347158"
"4149","30","1","2648","0","1.11","217","1.54695865511282","1.87417867071013","2.89955331577139","1.88107883817427","1.69299450549451"
"4150","30","0","508","0","1.2","231","1.84828843427183","1.23318420043462","2.27907955207457","1.69310429851237","1.41091186570011"
"4151","30","0","2769","1","1.11","2","2.0583085005069","3.00413036098223","6.18677211889449","2.45397225725095","2.71239436619718"
"4152","30","1","428","0","1.5","243","1.79621162638798","1.35828591749644","2.43660298921113","1.95544466227054","1.30360331967644"
"4153","30","0","212","1","1.14","262","1.98888789088063","2.57383881697592","5.13357159386008","2.17775680352367","2.48882331902718"
"4154","30","1","231","0","2","67","1.29763449564876","1.0674657468252","1.38233539802707","1.71852387843705","1.16381236038719"
"4155","30","0","231","0","1.2","52","1.56916295338029","1.35182534618635","2.12488639180369","1.58450447826404","1.32040485204358"
"4156","30","0","274","0","2","247","1.273508744002","1.31715139052096","1.68452844894778","1.85330434782609","1.07915616540652"
"4157","30","0","128","0","1.11","221","1.59203123823457","1.49638055842813","2.37818221606244","1.66698374950456","1.49589182894481"
"4158","30","0","104","0","1.2","233","1.41806257201099","1.78563732884092","2.53239002582521","1.82655030628514","1.52222304667211"
"4159","30","1","109","0","1.5","63","1.203550473898","2.14693796582311","2.58029052593111","1.9999142881632","1.33336701697656"
"4160","30","1","211","0","2","69","1.29780016447368","1.05671308599979","1.23347875262563","1.57450460290217","1.27027802073326"
"4161","30","1","164","1","1.11","254","1.7025033104231","4.65880128257831","7.91694748302141","2.78454159749124","3.07770755751966"
"4162","30","1","39","0","1.25","235","1.07801473539732","2.55776892430279","2.75736787223533","1.8200774746559","1.45604001609039"
"4163","30","0","63","0","1.25","59","1.81835697598805","1.41780884294886","2.58438887974996","1.83618644067797","1.46893264994155"
"4164","30","1","283","1","1.5","26","2.13653474412453","3.9225982308167","8.37725647510247","2.46201754385965","3.69296922991009"
"4165","30","0","397","1","1.14","8","2.13110225344331","2.52151107076209","5.35695329087049","2.24259158435094","2.56298409629464"
"4166","30","1","471","0","1.14","47","1.65498327284764","1.73657283705131","2.88313214661737","1.85932981799626","1.63409631635081"
"4167","30","0","430","1","1.14","260","1.98351928826661","3.2968099507062","6.53492270441423","2.50450599421248","2.86217354253346"
"4168","30","0","533","1","1.11","257","1.65330069674815","3.41214131440913","5.65752970891474","2.36455170209366","2.63473837209302"
"4169","30","1","420","0","1.25","239","1.99854882442048","1.38132569597825","2.75227090156337","1.88824435783558","1.51052985864025"
"4170","30","0","404","1","1.25","275","1.89917573189323","3.26851724611791","6.21197774884602","2.29382524271845","2.86737058975019"
"4171","30","0","453","0","2","251","1.04323206578584","1.28340352220521","1.33890455094644","1.67492687682808","1.19401389631213"
"4172","30","0","620","1","1.14","264","1.82911775927464","3.54125615763547","6.48847225741069","2.48471908230763","2.83970453853183"
"4173","30","0","477","1","1.2","268","1.85442159707329","2.81043296817945","5.19952619110292","2.17325227963526","2.6078753869969"
"4174","30","0","436","1","1.14","9","2.06544472012575","2.7905325443787","5.76933588412134","2.40763802407638","2.73591024840244"
"4175","30","0","396","1","1.5","30","2.17757234082347","3.15458298264599","6.84906569577555","2.20831076375455","3.31242895035999"
"4176","30","0","542","1","1.11","253","1.76709384701106","3.98228976951579","7.0370925814837","2.6334456463912","2.92611409038166"
"4177","30","1","449","0","1.11","41","1.69040538425419","1.92679975801573","3.26361417389109","1.95182258475656","1.75159500693481"
"4178","30","1","583","0","1.5","64","1.5323141479744","1.27751780685771","1.95533753111729","1.72138718616173","1.14765916086182"
"4179","30","0","468","1","1.25","273","2.06658685365715","2.58240157744964","5.33914543015903","2.12841328413284","2.66053537239978"
"4180","30","0","58","1","1.14","259","2.4428766979046","2.3095412887489","5.63762405865044","2.30590146182999","2.63528129011835"
"4181","30","0","10","1","1.5","281","1.88069080984381","4.28479211290748","8.08169857666812","2.42964590551847","3.64432140415373"
"4182","30","1","136","1","1.2","17","1.83513093602936","2.82404235440673","5.18127206002665","2.17357249157985","2.6084607712766"
"4183","30","1","124","1","1.2","16","1.5997882986913","3.47806127379917","5.5690537084399","2.26149517684887","2.71380905592402"
"4184","30","1","2","1","1.11","1","2.11970074812968","3.07428308188414","6.52217849164982","2.50909090909091","2.78792360619896"
"4185","30","0","116","0","1.2","50","1.72496152008917","1.57839100598628","2.72155920644761","1.84653580572581","1.53872538931193"
"4186","30","0","376","0","1.25","240","1.67983090443876","1.63104127868082","2.74499155201545","1.89330543933054","1.51461676766331"
"4187","30","1","509","0","1.25","57","1.51899995019672","1.87904343467107","2.85259563844629","1.93794964028777","1.55033434093615"
"4188","30","0","466","1","1.25","24","2.00879277293754","2.79342334894829","5.60900004217452","2.21346153846154","2.76685285790803"
"4189","30","0","94","1","1.11","255","1.7965787849396","3.93760134526455","7.0818163765142","2.69098789958461","2.98997168224498"
"4190","30","0","503","1","1.25","19","2.61220077915644","3.64607950336849","9.52184273232724","2.90675093890263","3.6335803669056"
"4191","30","0","428","0","1.14","48","1.73897434171407","1.72363649887498","3.00607097406797","1.88288747346072","1.64756369534365"
"4192","30","0","581","1","2","31","2.45323058862484","4.44630579694971","10.9297195083517","2.44352688172043","4.88705205873293"
"4193","30","0","550","1","1.5","28","1.7466512479522","4.24832175244376","7.41736416512981","2.28640104293979","3.42961225139408"
"4194","30","0","350","0","1.14","227","1.62033464870704","1.7372602739726","2.82103698197361","1.83752953638067","1.61487070659436"
"4195","30","1","425","0","2","248","1.48828408920475","1.0274187703829","1.52680230397622","1.75962402942378","1.13663245781875"
"4196","30","0","398","1","2","32","2.14338312644645","5.66185804962493","12.1398219344395","2.51480040595399","5.02993063693662"
"4197","30","0","435","1","1.11","256","1.90085349580805","3.0264586943963","5.76461005905111","2.3850774046189","2.64044619674969"
"4198","30","0","427","1","1.2","13","2.62595778870838","2.37365318154096","6.22069954585292","2.40822033898305","2.88985999838148"
"4199","30","0","294","1","2","287","2.98928488727028","4.66813914964108","13.9135151890887","2.67136363636364","5.34268224819143"
"4200","30","0","238","0","1.11","40","1.60603693884959","1.33990231833984","2.15641422672673","1.57879056284725","1.42596114096734"
"4201","30","1","351","0","1.5","246","1.39998163958505","1.40573465538424","1.97535742652899","1.75845964768537","1.17226160224689"
"4202","30","0","234","0","1.11","218","1.58976446049753","1.49011496722897","2.37694725334791","1.6641572232348","1.50566953346466"
"4203","30","1","263","1","1.5","282","1.9617815883165","4.0876897992459","8.02270693857403","2.39200863930886","3.58784525891876"
"4204","30","1","342","1","1.14","263","1.72401493353625","3.52473300862416","6.08968228668579","2.44764832973242","2.78511492156147"
"4205","30","0","290","1","1.5","278","2.57908078915463","2.58492945061543","6.64615180993978","2.14425373134328","3.21638121481341"
"4206","30","1","166","0","1.2","53","1.70650330908494","1.63659804198058","2.78448655795505","1.83576913549666","1.52982404906184"
"4207","30","1","189","1","2","35","2.68251630549127","4.42710859606575","11.8448818897638","2.54393623078383","5.08759293680297"
"4208","30","1","253","1","1.25","276","2.09281702630801","3.95437937683954","8.28483139325573","2.68102029621503","3.35130956711532"
"4209","30","1","236","1","1.2","266","1.68741612744642","3.52907121292843","5.93534686172723","2.3046875","2.76562940367049"
"4210","30","0","68","0","1.5","245","1.55995735368386","1.40462763310665","2.19791981757684","1.82900322635422","1.21936936936937"
"4211","30","1","11","0","1.14","228","1.71912192541656","1.65175237246908","2.83511090136857","1.81705050505051","1.58986560349817"
"4212","30","1","598","0","1.11","38","1.29399585921325","1.99840652020585","2.57423861953512","1.70446153846154","1.54212091179386"
"4213","30","0","15","1","1.5","279","1.87605682477382","4.90321846060422","9.18958167423994","2.65040148239654","3.97547122706279"
"4214","30","0","462","1","1.25","272","1.76330959647338","3.09060252390863","5.44311034877073","2.17789681420919","2.72246683680624"
"4215","30","0","308","1","1.14","12","1.78122713826776","3.18903641650231","5.67973095330488","2.32581800423246","2.65807979865275"
"4216","30","1","240","1","1.25","274","2.07577841690634","2.73546511627907","5.68229734641948","2.21429117894576","2.76778570186119"
"4217","30","0","253","0","1.5","241","1.38812856037696","1.14384271993507","1.58777827107249","1.52133622300276","1.0142276192526"
"4218","30","0","380","0","1.19","54","1.67815470559085","1.51719705391884","2.5400086082091","1.77226696435691","1.48494203196817"
"4219","30","1","310","0","1.5","61","1.60178198245548","1.36482473804567","2.19053517276727","1.82270069112174","1.21518749328462"
"4220","30","0","384","1","2","34","2.64345073209339","3.93210084033613","10.4123437084331","2.38439750748564","4.76872125114995"
"4221","30","1","342","0","1.2","51","1.29039758195768","2.23099776346096","2.86588536613761","1.88704496788009","1.57249523719367"
"4222","30","0","258","0","1.14","45","1.78081657589268","1.73070650247004","3.0721418256675","1.9453642384106","1.71191871495426"
"4223","30","0","225","0","2","70","1.52488443297112","1.14738884228188","1.33292181069959","1.64217094999589","1.21787074404593"
"4224","30","1","356","0","1.25","238","1.59473736668992","1.55003162555345","2.47151396282806","1.7776565385261","1.42213740458015"
"4225","30","0","287","0","1.14","43","1.32351372357773","1.93921106396354","2.56658363671201","1.74930612244898","1.53062119366626"
"4226","30","1","189","0","1.5","65","1.9393230965411","1.04155700467705","2.01854862054377","1.7582049564635","1.17210748389962"
"4227","30","1","176","0","1.25","60","1.73006795955578","1.64767333174496","2.84721562968729","1.92368852459016","1.53890809471006"
"4228","30","1","195","1","1.14","261","1.71254925188638","3.40945735204715","5.83997004969029","2.39142880510346","2.71746204546261"
"4229","30","0","421","1","1.5","280","2.17943129663342","3.42697216991002","7.4642881094494","2.35184283162851","3.52772590060726"
"4230","30","0","398","1","2","285","3.27756579591038","5.74447250425192","18.8540813110621","3.1421268886085","6.28448383472725"
"4231","30","0","359","1","2","36","2.32274831478925","6.40294388224471","14.8652014195878","2.88544306343269","5.77096114519427"
"4232","31","1","311","0","2","70","1.52488443297112","1.14738884228188","1.33292181069959","1.64217094999589","1.21787074404593"
"4233","31","1","228","1","1.5","282","1.9617815883165","4.0876897992459","8.02270693857403","2.39200863930886","3.58784525891876"
"4234","31","0","213","1","1.14","10","1.71765090790119","3.71563068364181","6.37716035878364","2.46906990987838","2.82194369839849"
"4235","31","0","166","0","1.2","230","1.40932260316373","1.85638426261163","2.60582578286441","1.80544840887175","1.50443358153811"
"4236","31","0","88","0","1.5","245","1.55995735368386","1.40462763310665","2.19791981757684","1.82900322635422","1.21936936936937"
"4237","31","0","231","0","1.2","49","2.07128501702145","1.46241175009756","3.02466530849825","1.93240977675814","1.6102841361232"
"4238","31","1","273","0","1.5","63","1.203550473898","2.14693796582311","2.58029052593111","1.9999142881632","1.33336701697656"
"4239","31","0","323","0","1.14","226","2.02702702702703","1.23003170333365","2.49622320838448","1.6969696969697","1.48484848484848"
"4240","31","1","314","1","2","31","2.45323058862484","4.44630579694971","10.9297195083517","2.44352688172043","4.88705205873293"
"4241","31","1","301","0","1.25","56","1.46407193387059","1.82483207388749","2.66249660048953","1.88905829596413","1.51117645379543"
"4242","31","1","187","0","2","68","1.1235833666447","1.32359110291575","1.49386159324651","1.78223446376313","1.12217399168023"
"4243","31","0","250","1","1.11","6","1.97483236888032","3.06860456634328","6.04836683417085","2.42409599742289","2.69351278216905"
"4244","31","1","233","0","1.5","244","1.65531291780735","1.31098751553163","2.16880964339528","1.82306650871552","1.21539340515834"
"4245","31","0","1480","0","1.11","217","1.54695865511282","1.87417867071013","2.89955331577139","1.88107883817427","1.69299450549451"
"4246","31","1","481","0","1.11","40","1.60603693884959","1.33990231833984","2.15641422672673","1.57879056284725","1.42596114096734"
"4247","31","1","391","1","1.25","276","2.09281702630801","3.95437937683954","8.28483139325573","2.68102029621503","3.35130956711532"
"4248","31","1","333","1","1.5","280","2.17943129663342","3.42697216991002","7.4642881094494","2.35184283162851","3.52772590060726"
"4249","31","0","265","1","1.2","16","1.5997882986913","3.47806127379917","5.5690537084399","2.26149517684887","2.71380905592402"
"4250","31","1","408","0","1.11","218","1.58976446049753","1.49011496722897","2.37694725334791","1.6641572232348","1.50566953346466"
"4251","31","0","226","1","1.5","30","2.17757234082347","3.15458298264599","6.84906569577555","2.20831076375455","3.31242895035999"
"4252","31","1","290","1","1.11","4","1.76872478411153","3.47027611786524","6.14489042401143","2.42135447415029","2.68072866730585"
"4253","31","1","369","1","1.2","13","2.62595778870838","2.37365318154096","6.22069954585292","2.40822033898305","2.88985999838148"
"4254","31","1","363","0","2","247","1.273508744002","1.31715139052096","1.68452844894778","1.85330434782609","1.07915616540652"
"4255","31","0","472","1","1.11","257","1.65330069674815","3.41214131440913","5.65752970891474","2.36455170209366","2.63473837209302"
"4256","31","1","405","0","1.5","243","1.79621162638798","1.35828591749644","2.43660298921113","1.95544466227054","1.30360331967644"
"4257","31","1","479","0","1.14","228","1.71912192541656","1.65175237246908","2.83511090136857","1.81705050505051","1.58986560349817"
"4258","31","0","453","0","2","248","1.48828408920475","1.0274187703829","1.52680230397622","1.75962402942378","1.13663245781875"
"4259","31","0","565","1","1.5","27","2.12654275293073","3.21721252962508","6.83512682551883","2.25334066970602","3.37994495565873"
"4260","31","1","248","1","1.25","23","1.93742372966649","3.31532428141513","6.42320534223706","2.39459416361027","2.99338000465303"
"4261","31","0","1934","1","2","285","3.27756579591038","5.74447250425192","18.8540813110621","3.1421268886085","6.28448383472725"
"4262","31","0","348","1","1.11","5","1.67833973469322","3.25405953332424","5.47124701145086","2.30826525708794","2.57207371257921"
"4263","31","1","343","0","1.5","241","1.38812856037696","1.14384271993507","1.58777827107249","1.52133622300276","1.0142276192526"
"4264","31","0","399","1","2","36","2.32274831478925","6.40294388224471","14.8652014195878","2.88544306343269","5.77096114519427"
"4265","31","1","313","0","2","71","1.35449142350043","1.15918059424327","1.56652549551076","1.78003120124805","1.12359175498623"
"4266","31","1","629","1","1.14","260","1.98351928826661","3.2968099507062","6.53492270441423","2.50450599421248","2.86217354253346"
"4267","31","0","277","1","2","33","3.35662249185708","2.19010481142197","7.34892787524366","1.95943623238226","3.91883019994032"
"4268","31","0","226","0","1.25","59","1.81835697598805","1.41780884294886","2.58438887974996","1.83618644067797","1.46893264994155"
"4269","31","1","354","1","1.19","18","1.88997176427726","3.14687699850778","5.9421872724625","2.30725987793126","2.75377257359611"
"4270","31","0","398","1","1.25","271","1.50687616578673","6.15659304324825","9.27755302578898","2.86315789473684","3.57904729993857"
"4271","31","0","564","0","1.14","224","1.57916474332499","1.31776302754111","2.08177387327757","1.54619607843137","1.35291731247334"
"4272","31","1","371","0","1.11","222","1.71234805727354","1.48632863425403","2.54528364697358","1.69185185185185","1.52266177626408"
"4273","31","0","247","0","1.11","220","1.75708054309762","1.67860517237591","2.94716380031858","1.85232498722534","1.67310887625711"
"4274","31","1","386","1","1.11","253","1.76709384701106","3.98228976951579","7.0370925814837","2.6334456463912","2.92611409038166"
"4275","31","1","297","0","2","69","1.29780016447368","1.05671308599979","1.23347875262563","1.57450460290217","1.27027802073326"
"4276","31","1","311","1","2","286","2.90024259890922","4.44047353138262","12.8751867445335","2.58926342072409","5.17831437665998"
"4277","31","1","373","1","1.19","270","1.93653756416239","3.4085083419526","6.59470660755974","2.46781297645265","2.9453818055314"
"4278","31","0","327","1","1.11","1","2.11970074812968","3.07428308188414","6.52217849164982","2.50909090909091","2.78792360619896"
"4279","31","1","303","0","1.25","235","1.07801473539732","2.55776892430279","2.75736787223533","1.8200774746559","1.45604001609039"
"4280","31","0","716","1","1.2","266","1.68741612744642","3.52907121292843","5.93534686172723","2.3046875","2.76562940367049"
"4281","31","1","409","0","1.14","223","1.64394159172227","2.14336809608072","3.53013990742185","2.02383333333333","1.77075216764204"
"4282","31","1","397","0","1.2","53","1.70650330908494","1.63659804198058","2.78448655795505","1.83576913549666","1.52982404906184"
"4283","31","0","342","0","1.11","39","1.47353864638473","2.1956629913836","3.24110906608086","1.9552212231817","1.75970529895154"
"4284","31","1","350","0","1.14","45","1.78081657589268","1.73070650247004","3.0721418256675","1.9453642384106","1.71191871495426"
"4285","31","1","681","1","1.5","281","1.88069080984381","4.28479211290748","8.08169857666812","2.42964590551847","3.64432140415373"
"4286","31","1","370","1","1.14","259","2.4428766979046","2.3095412887489","5.63762405865044","2.30590146182999","2.63528129011835"
"4287","31","0","312","0","2","249","1.00659927965609","1.18991171204544","1.19772613155441","1.56389049706393","1.27884306373862"
"4288","31","0","469","1","1.5","277","1.54163050096514","3.77649388165796","5.79808258346649","1.99664006719866","2.99497071555895"
"4289","31","1","289","0","1.25","240","1.67983090443876","1.63104127868082","2.74499155201545","1.89330543933054","1.51461676766331"
"4290","31","1","336","1","1.25","272","1.76330959647338","3.09060252390863","5.44311034877073","2.17789681420919","2.72246683680624"
"4291","31","1","415","1","2","34","2.64345073209339","3.93210084033613","10.4123437084331","2.38439750748564","4.76872125114995"
"4292","31","1","419","1","2","287","2.98928488727028","4.66813914964108","13.9135151890887","2.67136363636364","5.34268224819143"
